,gene1,gene2
194519,9385,5805
194520,9385,7188
194521,9385,7441
194522,9385,8614
194523,9385,9056
194524,9385,9153
194525,9385,9665
194526,9385,9913
194527,9385,9915
194528,9386,398
194529,9386,704
194530,9386,1468
194531,9386,1506
194532,9386,1526
194533,9386,1575
194534,9386,1599
194535,9386,2590
194536,9386,2809
194537,9386,4407
194538,9386,5789
194539,9386,6116
194540,9386,7218
194541,9386,7633
194542,9386,7676
194543,9386,8116
194544,9386,8398
194545,9386,8411
194546,9386,8522
194547,9386,8777
194548,9386,8965
194549,9386,9057
194550,9386,9319
194551,9386,9566
194552,9386,9685
194553,9386,9719
194554,9387,398
194555,9387,403
194556,9387,613
194557,9387,648
194558,9387,1166
194559,9387,1397
194560,9387,1719
194561,9387,1847
194562,9387,1951
194563,9387,1966
194564,9387,2062
194565,9387,2228
194566,9387,2332
194567,9387,2508
194568,9387,2574
194569,9387,2991
194570,9387,2998
194571,9387,3136
194572,9387,3302
194573,9387,3460
194574,9387,3580
194575,9387,4712
194576,9387,4862
194577,9387,4964
194578,9387,5204
194579,9387,5649
194580,9387,5932
194581,9387,6508
194582,9387,6633
194583,9387,6816
194584,9387,6881
194585,9387,7024
194586,9387,7813
194587,9387,7903
194588,9387,7940
194589,9387,8096
194590,9387,8688
194591,9387,9057
194592,9387,9219
194593,9387,9250
194594,9387,9312
194595,9387,9481
194596,9387,9548
194597,9387,9558
194598,9387,9565
194599,9387,9675
194600,9387,9943
194601,9388,550
194602,9388,664
194603,9388,1480
194604,9388,1933
194605,9388,2727
194606,9388,2809
194607,9388,2810
194608,9388,3670
194609,9388,4407
194610,9388,4532
194611,9388,5145
194612,9388,5146
194613,9388,5148
194614,9388,5151
194615,9388,5153
194616,9388,5154
194617,9388,5155
194618,9388,5156
194619,9388,5157
194620,9388,5921
194621,9388,6010
194622,9388,6042
194623,9388,6210
194624,9388,6506
194625,9388,6939
194626,9388,6981
194627,9388,7412
194628,9388,7483
194629,9388,7505
194630,9388,7741
194631,9388,7801
194632,9388,8614
194633,9388,8622
194634,9388,8716
194635,9388,8911
194636,9388,9057
194637,9388,9873
194638,9389,6225
194639,9389,8435
194640,9390,275
194641,9390,761
194642,9390,762
194643,9390,1042
194644,9390,1980
194645,9390,3305
194646,9390,4410
194647,9390,5889
194648,9390,6573
194649,9390,7840
194650,9390,8874
194651,9390,8984
194652,9390,9308
194653,9390,9525
194654,9390,9534
194655,9390,9894
194656,9391,641
194657,9391,642
194658,9391,1130
194659,9391,4963
194660,9391,7035
194661,9391,7080
194662,9391,8065
194663,9392,360
194664,9392,1175
194665,9392,1727
194666,9392,2062
194667,9392,2250
194668,9392,2591
194669,9392,3456
194670,9392,3792
194671,9392,3988
194672,9392,4559
194673,9392,6140
194674,9392,6802
194675,9392,7418
194676,9392,7848
194677,9392,8083
194678,9392,9518
194679,9392,9558
194680,9393,6225
194681,9393,9277
194682,9393,9286
194683,9393,9287
194684,9393,9817
194685,9394,304
194686,9394,477
194687,9394,537
194688,9394,736
194689,9394,1455
194690,9394,1465
194691,9394,2318
194692,9394,3160
194693,9394,3165
194694,9394,3799
194695,9394,4308
194696,9394,4316
194697,9394,4407
194698,9394,6225
194699,9394,6760
194700,9394,6766
194701,9394,7419
194702,9394,8421
194703,9394,9089
194704,9394,9225
194705,9411,841
194706,9411,1724
194707,9411,2021
194708,9411,2856
194709,9411,3501
194710,9411,5104
194711,9411,7306
194712,9411,7370
194713,9411,8905
194714,9411,9533
194715,9411,9586
194716,9411,9681
194717,9414,837
194718,9414,1737
194719,9414,2540
194720,9414,2541
194721,9414,2669
194722,9414,4644
194723,9414,4662
194724,9414,5057
194725,9414,5059
194726,9414,9321
194727,9414,9322
194728,9415,2110
194729,9416,950
194730,9416,1201
194731,9416,2669
194732,9416,3601
194733,9416,3626
194734,9416,3918
194735,9416,3920
194736,9416,4372
194737,9416,4373
194738,9416,4374
194739,9416,5777
194740,9416,6225
194741,9416,6789
194742,9416,7565
194743,9416,9218
194744,9416,9417
194745,9416,9418
194746,9416,9419
194747,9416,9420
194748,9417,1123
194749,9417,3092
194750,9417,3471
194751,9417,4372
194752,9417,4374
194753,9417,5777
194754,9417,6382
194755,9417,6824
194756,9417,6828
194757,9417,7088
194758,9417,7102
194759,9417,8357
194760,9417,8754
194761,9417,9416
194762,9417,9418
194763,9417,9419
194764,9417,9420
194765,9417,9421
194766,9417,9702
194767,9418,3920
194768,9418,4338
194769,9418,4372
194770,9418,4373
194771,9418,4374
194772,9418,5777
194773,9418,8362
194774,9418,9086
194775,9418,9218
194776,9418,9416
194777,9418,9417
194778,9418,9419
194779,9418,9420
194780,9419,3918
194781,9419,3920
194782,9419,4372
194783,9419,4374
194784,9419,5777
194785,9419,8362
194786,9419,8731
194787,9419,8984
194788,9419,8985
194789,9419,9218
194790,9419,9416
194791,9419,9417
194792,9419,9418
194793,9419,9420
194794,9420,3237
194795,9420,4372
194796,9420,4374
194797,9420,5777
194798,9420,6382
194799,9420,7102
194800,9420,8614
194801,9420,9416
194802,9420,9417
194803,9420,9418
194804,9420,9419
194805,9420,9421
194806,9420,9423
194807,9421,4374
194808,9421,5777
194809,9421,9417
194810,9421,9420
194811,9422,5789
194812,9423,4374
194813,9423,9420
194814,9425,2000
194815,9425,7088
194816,9426,5799
194817,9426,5802
194818,9426,5809
194819,9426,9427
194820,9427,468
194821,9427,2595
194822,9427,2596
194823,9427,3781
194824,9427,5101
194825,9427,5799
194826,9427,5802
194827,9427,5809
194828,9427,6225
194829,9427,6824
194830,9427,6828
194831,9427,7355
194832,9427,8958
194833,9427,9185
194834,9427,9426
194835,9427,9707
194836,9428,1584
194837,9428,7080
194838,9428,8025
194839,9429,1452
194840,9429,2539
194841,9429,3781
194842,9429,5047
194843,9429,5127
194844,9429,6032
194845,9429,6099
194846,9429,8777
194847,9429,8965
194848,9429,9278
194849,9429,9565
194850,9430,1123
194851,9430,1209
194852,9430,2613
194853,9430,4338
194854,9430,7080
194855,9430,7088
194856,9430,7091
194857,9430,8614
194858,9430,8824
194859,9432,646
194860,9432,1123
194861,9432,1149
194862,9432,3237
194863,9432,3773
194864,9432,4338
194865,9432,4726
194866,9432,4940
194867,9432,6447
194868,9432,7080
194869,9432,7090
194870,9432,7395
194871,9432,8614
194872,9432,9905
194873,9433,1115
194874,9433,1123
194875,9433,4669
194876,9433,5224
194877,9433,5996
194878,9433,6587
194879,9433,7088
194880,9433,7089
194881,9433,7247
194882,9433,7810
194883,9433,9320
194884,9434,130
194885,9434,782
194886,9434,972
194887,9434,980
194888,9434,1401
194889,9434,1461
194890,9434,1465
194891,9434,1933
194892,9434,2034
194893,9434,2060
194894,9434,2456
194895,9434,2550
194896,9434,2552
194897,9434,2553
194898,9434,2590
194899,9434,2734
194900,9434,2809
194901,9434,2813
194902,9434,3170
194903,9434,3177
194904,9434,4249
194905,9434,4250
194906,9434,4395
194907,9434,4418
194908,9434,4502
194909,9434,5086
194910,9434,5138
194911,9434,5145
194912,9434,5146
194913,9434,5148
194914,9434,5150
194915,9434,5151
194916,9434,5152
194917,9434,5153
194918,9434,5154
194919,9434,5155
194920,9434,5581
194921,9434,5632
194922,9434,5789
194923,9434,6162
194924,9434,6176
194925,9434,6334
194926,9434,8116
194927,9434,8620
194928,9434,8621
194929,9434,8843
194930,9434,8854
194931,9434,8855
194932,9434,8862
194933,9434,8940
194934,9434,8976
194935,9434,9277
194936,9434,9489
194937,9434,9660
194938,9434,9685
194939,9434,9723
194940,9434,9767
194941,9434,9904
194942,9434,10005
194943,9435,124
194944,9435,125
194945,9435,126
194946,9435,335
194947,9435,539
194948,9435,777
194949,9435,797
194950,9435,899
194951,9435,1295
194952,9435,1378
194953,9435,1443
194954,9435,1466
194955,9435,1990
194956,9435,2063
194957,9435,2177
194958,9435,2444
194959,9435,2648
194960,9435,2809
194961,9435,2824
194962,9435,2856
194963,9435,3213
194964,9435,3646
194965,9435,3781
194966,9435,4071
194967,9435,4154
194968,9435,4496
194969,9435,5045
194970,9435,5707
194971,9435,5971
194972,9435,6000
194973,9435,6029
194974,9435,6057
194975,9435,6467
194976,9435,6862
194977,9435,7109
194978,9435,7237
194979,9435,7325
194980,9435,7419
194981,9435,7442
194982,9435,7492
194983,9435,7563
194984,9435,7579
194985,9435,7586
194986,9435,7740
194987,9435,7915
194988,9435,8029
194989,9435,8897
194990,9435,9436
194991,9435,9913
194992,9435,9914
194993,9435,9915
194994,9435,9916
194995,9435,9917
194996,9436,335
194997,9436,337
194998,9436,338
194999,9436,797
195000,9436,1123
195001,9436,1125
195002,9436,1201
195003,9436,1294
195004,9436,1295
195005,9436,1298
195006,9436,1299
195007,9436,1300
195008,9436,1443
195009,9436,1466
195010,9436,2063
195011,9436,2177
195012,9436,2529
195013,9436,2809
195014,9436,3169
195015,9436,3592
195016,9436,3645
195017,9436,3646
195018,9436,3799
195019,9436,3807
195020,9436,4008
195021,9436,4014
195022,9436,5041
195023,9436,5047
195024,9436,5755
195025,9436,5791
195026,9436,6005
195027,9436,6467
195028,9436,6766
195029,9436,6862
195030,9436,7024
195031,9436,7077
195032,9436,7237
195033,9436,7353
195034,9436,7359
195035,9436,7386
195036,9436,7402
195037,9436,7442
195038,9436,7563
195039,9436,7579
195040,9436,7740
195041,9436,8028
195042,9436,8111
195043,9436,8392
195044,9436,8393
195045,9436,8897
195046,9436,9089
195047,9436,9435
195048,9436,9571
195049,9436,9913
195050,9436,9914
195051,9436,9915
195052,9436,9916
195053,9436,9917
195054,9437,1
195055,9437,140
195056,9437,141
195057,9437,145
195058,9437,343
195059,9437,554
195060,9437,657
195061,9437,947
195062,9437,948
195063,9437,1091
195064,9437,1170
195065,9437,1354
195066,9437,1413
195067,9437,1450
195068,9437,1512
195069,9437,1592
195070,9437,1731
195071,9437,1850
195072,9437,1851
195073,9437,1871
195074,9437,1925
195075,9437,1951
195076,9437,2063
195077,9437,2228
195078,9437,2229
195079,9437,2388
195080,9437,2404
195081,9437,2434
195082,9437,2462
195083,9437,2533
195084,9437,2590
195085,9437,2693
195086,9437,2759
195087,9437,2916
195088,9437,2944
195089,9437,2956
195090,9437,3379
195091,9437,3468
195092,9437,3491
195093,9437,3657
195094,9437,3756
195095,9437,3894
195096,9437,4016
195097,9437,4615
195098,9437,4616
195099,9437,4708
195100,9437,4711
195101,9437,4853
195102,9437,4879
195103,9437,4982
195104,9437,5021
195105,9437,5123
195106,9437,5124
195107,9437,5194
195108,9437,5740
195109,9437,5758
195110,9437,5830
195111,9437,5832
195112,9437,5960
195113,9437,5964
195114,9437,6221
195115,9437,6298
195116,9437,6399
195117,9437,6408
195118,9437,6517
195119,9437,6545
195120,9437,6596
195121,9437,6838
195122,9437,7094
195123,9437,7126
195124,9437,7178
195125,9437,7241
195126,9437,7442
195127,9437,7447
195128,9437,7546
195129,9437,7711
195130,9437,7715
195131,9437,7721
195132,9437,7751
195133,9437,7934
195134,9437,8006
195135,9437,8018
195136,9437,8040
195137,9437,8041
195138,9437,8155
195139,9437,8207
195140,9437,8214
195141,9437,8299
195142,9437,8396
195143,9437,8397
195144,9437,8465
195145,9437,8527
195146,9437,8591
195147,9437,8655
195148,9437,8852
195149,9437,8976
195150,9437,9027
195151,9437,9028
195152,9437,9075
195153,9437,9095
195154,9437,9277
195155,9437,9312
195156,9437,9438
195157,9437,9439
195158,9437,9565
195159,9437,9590
195160,9437,9627
195161,9437,9687
195162,9437,9734
195163,9437,9823
195164,9437,9841
195165,9437,9886
195166,9437,9888
195167,9437,9943
195168,9437,10108
195169,9438,1189
195170,9438,2669
195171,9438,3144
195172,9438,3237
195173,9438,3781
195174,9438,3783
195175,9438,4154
195176,9438,4407
195177,9438,4726
195178,9438,4962
195179,9438,5016
195180,9438,5041
195181,9438,5138
195182,9438,5727
195183,9438,5846
195184,9438,5997
195185,9438,6042
195186,9438,6043
195187,9438,6539
195188,9438,6764
195189,9438,7382
195190,9438,7505
195191,9438,7899
195192,9438,8050
195193,9438,8777
195194,9438,9277
195195,9438,9437
195196,9438,9565
195197,9439,64
195198,9439,302
195199,9439,1308
195200,9439,1456
195201,9439,1457
195202,9439,1672
195203,9439,1740
195204,9439,4515
195205,9439,4625
195206,9439,4717
195207,9439,4841
195208,9439,4963
195209,9439,5743
195210,9439,5817
195211,9439,6221
195212,9439,6517
195213,9439,6766
195214,9439,6937
195215,9439,6997
195216,9439,7077
195217,9439,7078
195218,9439,7090
195219,9439,7112
195220,9439,7829
195221,9439,7853
195222,9439,8393
195223,9439,8994
195224,9439,9437
195225,9439,9576
195226,9439,9829
195227,9439,9929
195228,9439,10000
195229,9440,1726
195230,9440,9441
195231,9440,9442
195232,9440,9443
195233,9441,1726
195234,9441,6225
195235,9441,6928
195236,9441,6929
195237,9441,7397
195238,9441,8890
195239,9441,8896
195240,9441,9440
195241,9441,9442
195242,9441,9443
195243,9441,9686
195244,9442,860
195245,9442,1726
195246,9442,3259
195247,9442,3492
195248,9442,3909
195249,9442,6225
195250,9442,7348
195251,9442,7349
195252,9442,9440
195253,9442,9441
195254,9442,9443
195255,9443,972
195256,9443,1726
195257,9443,2004
195258,9443,6225
195259,9443,9440
195260,9443,9441
195261,9443,9442
195262,9444,1042
195263,9444,2220
195264,9444,4788
195265,9444,5111
195266,9444,6334
195267,9444,9917
195268,9445,30
195269,9445,76
195270,9445,324
195271,9445,373
195272,9445,550
195273,9445,691
195274,9445,890
195275,9445,920
195276,9445,1354
195277,9445,1465
195278,9445,1529
195279,9445,1615
195280,9445,1856
195281,9445,2184
195282,9445,2432
195283,9445,2624
195284,9445,2656
195285,9445,2712
195286,9445,2727
195287,9445,3018
195288,9445,3214
195289,9445,3391
195290,9445,3392
195291,9445,3414
195292,9445,3592
195293,9445,3773
195294,9445,3788
195295,9445,3831
195296,9445,4236
195297,9445,4295
195298,9445,4376
195299,9445,4407
195300,9445,4475
195301,9445,4553
195302,9445,4604
195303,9445,4639
195304,9445,4641
195305,9445,4644
195306,9445,4703
195307,9445,4826
195308,9445,4914
195309,9445,5138
195310,9445,5569
195311,9445,5957
195312,9445,5996
195313,9445,6212
195314,9445,6383
195315,9445,6441
195316,9445,6540
195317,9445,6565
195318,9445,6566
195319,9445,6608
195320,9445,6743
195321,9445,6989
195322,9445,7256
195323,9445,7431
195324,9445,7644
195325,9445,7662
195326,9445,7760
195327,9445,7878
195328,9445,7898
195329,9445,7904
195330,9445,8061
195331,9445,8407
195332,9445,8716
195333,9445,8794
195334,9445,8885
195335,9445,9012
195336,9445,9015
195337,9445,9057
195338,9445,9058
195339,9445,9245
195340,9445,9259
195341,9445,9260
195342,9445,9277
195343,9445,9330
195344,9445,9552
195345,9445,9557
195346,9445,9558
195347,9445,9719
195348,9445,9749
195349,9445,9759
195350,9445,9804
195351,9445,9885
195352,9445,9981
195353,9446,1576
195354,9446,9447
195355,9447,244
195356,9447,1119
195357,9447,1128
195358,9447,1149
195359,9447,3110
195360,9447,3131
195361,9447,3471
195362,9447,3472
195363,9447,3473
195364,9447,3475
195365,9447,3476
195366,9447,3477
195367,9447,3479
195368,9447,3480
195369,9447,3481
195370,9447,4012
195371,9447,4387
195372,9447,4388
195373,9447,4772
195374,9447,6758
195375,9447,7904
195376,9447,8699
195377,9447,9446
195378,9449,1531
195379,9449,2020
195380,9449,2021
195381,9449,4046
195382,9449,4962
195383,9449,8517
195384,9449,8538
195385,9449,8885
195386,9449,9321
195387,9449,9366
195388,9450,62
195389,9450,537
195390,9450,3237
195391,9450,3592
195392,9450,8024
195393,9450,8025
195394,9451,537
195395,9451,1950
195396,9451,4156
195397,9451,4228
195398,9451,7112
195399,9451,8699
195400,9451,8701
195401,9453,303
195402,9453,324
195403,9453,328
195404,9453,564
195405,9453,961
195406,9453,1038
195407,9453,1169
195408,9453,1458
195409,9453,2539
195410,9453,2611
195411,9453,2727
195412,9453,3229
195413,9453,3821
195414,9453,4155
195415,9453,4533
195416,9453,4952
195417,9453,5138
195418,9453,5680
195419,9453,5863
195420,9453,6246
195421,9453,6283
195422,9453,6384
195423,9453,6565
195424,9453,6662
195425,9453,7060
195426,9453,7392
195427,9453,7736
195428,9453,7757
195429,9453,8158
195430,9453,8697
195431,9453,8716
195432,9453,8777
195433,9453,8779
195434,9453,8935
195435,9453,9269
195436,9453,9360
195437,9453,9366
195438,9453,9536
195439,9453,9546
195440,9453,9900
195441,9453,9913
195442,9455,3241
195443,9455,5946
195444,9455,6225
195445,9455,9006
195446,9456,730
195447,9456,1394
195448,9456,2669
195449,9456,6225
195450,9458,3144
195451,9458,3592
195452,9458,6760
195453,9459,1368
195454,9459,1387
195455,9459,1394
195456,9459,1687
195457,9459,4342
195458,9459,4345
195459,9459,4353
195460,9460,1592
195461,9460,2254
195462,9460,4091
195463,9460,4879
195464,9460,7580
195465,9461,851
195466,9461,1091
195467,9461,4630
195468,9461,7449
195469,9464,1929
195470,9464,2192
195471,9464,3785
195472,9465,2001
195473,9465,2591
195474,9465,2592
195475,9466,537
195476,9466,2002
195477,9466,2669
195478,9466,4542
195479,9466,6543
195480,9466,8111
195481,9466,8390
195482,9466,8517
195483,9466,8719
195484,9467,541
195485,9467,1180
195486,9467,1295
195487,9467,1296
195488,9467,1443
195489,9467,1450
195490,9467,1455
195491,9467,2002
195492,9467,2591
195493,9467,3384
195494,9467,3602
195495,9467,4507
195496,9467,6212
195497,9467,6225
195498,9467,7191
195499,9467,8392
195500,9467,8912
195501,9467,9904
195502,9467,10076
195503,9468,1506
195504,9468,9277
195505,9469,3255
195506,9469,7731
195507,9470,302
195508,9470,1728
195509,9470,7144
195510,9470,7180
195511,9470,8363
195512,9472,1457
195513,9472,5010
195514,9472,5060
195515,9472,6292
195516,9472,9473
195517,9472,9505
195518,9473,1525
195519,9473,1855
195520,9473,1947
195521,9473,4548
195522,9473,6225
195523,9473,7215
195524,9473,8790
195525,9473,9472
195526,9473,10110
195527,9474,5232
195528,9474,6543
195529,9475,777
195530,9475,2661
195531,9475,3966
195532,9475,4683
195533,9475,5866
195534,9475,7504
195535,9475,8417
195536,9475,8591
195537,9475,8929
195538,9475,9548
195539,9475,9641
195540,9476,2810
195541,9476,9558
195542,9477,5174
195543,9477,5569
195544,9477,6225
195545,9477,8437
195546,9478,1520
195547,9478,1524
195548,9478,6069
195549,9478,7852
195550,9479,335
195551,9479,337
195552,9479,338
195553,9479,704
195554,9479,2002
195555,9479,2824
195556,9479,4016
195557,9479,4537
195558,9479,6212
195559,9479,6482
195560,9479,7354
195561,9479,8417
195562,9479,9495
195563,9479,9571
195564,9481,2062
195565,9481,3916
195566,9481,4376
195567,9481,6176
195568,9481,6225
195569,9481,7684
195570,9481,8116
195571,9481,8130
195572,9481,8398
195573,9481,9387
195574,9483,1615
195575,9484,622
195576,9484,851
195577,9484,854
195578,9484,855
195579,9484,856
195580,9484,857
195581,9484,858
195582,9484,6543
195583,9486,2769
195584,9487,3131
195585,9487,4002
195586,9487,4343
195587,9487,4543
195588,9487,5047
195589,9487,5174
195590,9487,7002
195591,9487,9560
195592,9487,9574
195593,9487,9579
195594,9487,9589
195595,9487,9597
195596,9487,9762
195597,9487,9900
195598,9488,846
195599,9488,1468
195600,9488,3165
195601,9488,3581
195602,9488,4418
195603,9488,5138
195604,9488,6035
195605,9488,7613
195606,9488,8116
195607,9488,8391
195608,9488,8397
195609,9489,720
195610,9489,2613
