,mir,disease
14687,832,6053
14688,832,6183
14689,832,6478
14690,832,7445
14691,832,7880
14692,832,8180
14693,832,8486
14694,832,8625
14695,832,8661
14696,832,8974
14697,832,9141
14698,832,9148
14699,832,9191
14700,832,9265
14701,832,9525
14702,832,9803
14703,832,10465
14704,832,10760
14705,832,10768
14706,832,11116
14707,832,11458
14708,832,11639
14709,834,567
14710,834,1127
14711,834,1129
14712,834,1557
14713,834,2113
14714,834,2135
14715,834,2155
14716,834,2160
14717,834,2170
14718,834,2710
14719,834,3873
14720,834,4657
14721,834,6468
14722,834,6653
14723,834,7465
14724,834,7565
14725,834,7796
14726,834,8114
14727,834,8486
14728,834,8974
14729,834,9265
14730,834,9300
14731,834,9525
14732,835,532
14733,835,808
14734,835,902
14735,835,1044
14736,835,1557
14737,835,2117
14738,835,2119
14739,835,2135
14740,835,2143
14741,835,2155
14742,835,2587
14743,835,2710
14744,835,3054
14745,835,3994
14746,835,4022
14747,835,5463
14748,835,6458
14749,835,6645
14750,835,7863
14751,835,8693
14752,835,9525
14753,835,10627
14754,835,10758
14755,835,11513
14756,837,461
14757,837,479
14758,837,530
14759,837,534
14760,837,721
14761,837,915
14762,837,1080
14763,837,1129
14764,837,1344
14765,837,1557
14766,837,2117
14767,837,2135
14768,837,2142
14769,837,2143
14770,837,2172
14771,837,2230
14772,837,2362
14773,837,2695
14774,837,2710
14775,837,2792
14776,837,2970
14777,837,3446
14778,837,3457
14779,837,3877
14780,837,4126
14781,837,4657
14782,837,4669
14783,837,4741
14784,837,4748
14785,837,5491
14786,837,6217
14787,837,6384
14788,837,6458
14789,837,6474
14790,837,6478
14791,837,6586
14792,837,6643
14793,837,6645
14794,837,6653
14795,837,6669
14796,837,7465
14797,837,7796
14798,837,7831
14799,837,7890
14800,837,8180
14801,837,8239
14802,837,8486
14803,837,8625
14804,837,8666
14805,837,8693
14806,837,8974
14807,837,9504
14808,837,9525
14809,837,9599
14810,837,9809
14811,837,10465
14812,837,10509
14813,837,10684
14814,837,10763
14815,837,11067
14816,837,11148
14817,837,11284
14818,839,2162
14819,839,3456
14820,839,6384
14821,840,467
14822,840,532
14823,840,2232
14824,840,2710
14825,840,4657
14826,840,4950
14827,840,6052
14828,840,6645
14829,840,7817
14830,840,8224
14831,840,8250
14832,840,9525
14833,841,1557
14834,841,2117
14835,841,2176
14836,841,4657
14837,841,7465
14838,841,8666
14839,841,8693
14840,841,8988
14841,841,9525
14842,841,10768
14843,842,906
14844,842,1557
14845,842,2116
14846,842,2117
14847,842,2135
14848,842,2139
14849,842,2143
14850,842,2151
14851,842,2155
14852,842,2160
14853,842,2198
14854,842,2202
14855,842,2710
14856,842,4832
14857,842,7831
14858,842,8693
14859,842,10762
14860,842,10765
14861,843,1074
14862,843,1444
14863,843,2118
14864,843,2120
14865,843,2129
14866,843,2135
14867,843,2142
14868,843,2509
14869,843,2710
14870,843,4144
14871,843,4489
14872,843,6431
14873,843,6645
14874,843,8180
14875,843,8666
14876,843,8693
14877,843,8699
14878,843,10759
14879,843,10767
14880,845,456
14881,845,670
14882,845,1203
14883,845,1557
14884,845,2113
14885,845,2119
14886,845,2127
14887,845,2135
14888,845,2151
14889,845,2162
14890,845,2684
14891,845,2710
14892,845,3397
14893,845,4657
14894,845,4748
14895,845,4751
14896,845,5117
14897,845,5234
14898,845,5447
14899,845,6586
14900,845,7665
14901,845,7796
14902,845,8180
14903,845,8586
14904,845,8666
14905,845,8988
14906,845,9525
14907,845,9950
14908,845,10761
14909,845,10765
14910,845,11186
14911,847,1557
14912,847,2120
14913,847,2135
14914,847,2162
14915,847,2710
14916,847,5242
14917,847,9583
14918,848,1557
14919,848,2118
14920,848,2120
14921,848,2135
14922,848,2170
14923,848,2695
14924,848,6645
14925,848,7465
14926,848,8180
14927,848,9504
14928,848,9525
14929,848,11369
14930,849,468
14931,849,484
14932,849,532
14933,849,534
14934,849,984
14935,849,1074
14936,849,1557
14937,849,2117
14938,849,2119
14939,849,2120
14940,849,2129
14941,849,2135
14942,849,2143
14943,849,2147
14944,849,2151
14945,849,2453
14946,849,2472
14947,849,2509
14948,849,2565
14949,849,3446
14950,849,4008
14951,849,4657
14952,849,4669
14953,849,4748
14954,849,4751
14955,849,5133
14956,849,5222
14957,849,5987
14958,849,6050
14959,849,6051
14960,849,6052
14961,849,6223
14962,849,6476
14963,849,6645
14964,849,6653
14965,849,6669
14966,849,6679
14967,849,7258
14968,849,7445
14969,849,7796
14970,849,7819
14971,849,8180
14972,849,8589
14973,849,8693
14974,849,8974
14975,849,9410
14976,849,9473
14977,849,9525
14978,849,9950
14979,849,10684
14980,849,10758
14981,849,10760
14982,849,10765
14983,849,10768
14984,849,10927
14985,849,11369
14986,849,11578
14987,850,1074
14988,850,1557
14989,850,2116
14990,850,2129
14991,850,2142
14992,850,2143
14993,850,2144
14994,850,2160
14995,850,3031
14996,850,3446
14997,850,4657
14998,850,4751
14999,850,6052
15000,850,6458
15001,850,6645
15002,850,7445
15003,850,7817
15004,850,8180
15005,850,8969
15006,850,9038
15007,850,9074
15008,850,9120
15009,850,9410
15010,850,9525
15011,850,10338
15012,850,10348
15013,850,10765
15014,850,10833
15015,850,11116
15016,851,780
15017,851,1557
15018,851,2150
15019,851,8250
15020,852,479
15021,852,532
15022,852,1048
15023,852,1074
15024,852,1444
15025,852,1557
15026,852,2113
15027,852,2119
15028,852,2135
15029,852,2143
15030,852,2151
15031,852,2162
15032,852,2225
15033,852,2361
15034,852,2710
15035,852,3446
15036,852,4657
15037,852,4669
15038,852,4751
15039,852,5133
15040,852,5159
15041,852,6026
15042,852,6051
15043,852,6225
15044,852,6468
15045,852,6645
15046,852,6669
15047,852,7561
15048,852,7817
15049,852,8140
15050,852,8180
15051,852,8250
15052,852,8666
15053,852,8693
15054,852,8974
15055,852,9139
15056,852,9525
15057,852,9950
15058,852,10376
15059,852,10758
15060,852,10759
15061,852,10831
15062,852,11369
15063,853,686
15064,853,687
15065,853,1044
15066,853,2117
15067,853,2135
15068,853,2695
15069,853,2710
15070,853,6177
15071,853,6476
15072,853,6478
15073,853,6645
15074,853,8180
15075,853,8693
15076,853,9863
15077,853,9982
15078,853,10760
15079,853,10768
15080,854,461
15081,854,479
15082,854,863
15083,854,1002
15084,854,1010
15085,854,1080
15086,854,1363
15087,854,1557
15088,854,2117
15089,854,2120
15090,854,2127
15091,854,2129
15092,854,2135
15093,854,2143
15094,854,2205
15095,854,2227
15096,854,2232
15097,854,2684
15098,854,2710
15099,854,2792
15100,854,2970
15101,854,3988
15102,854,4133
15103,854,4657
15104,854,4669
15105,854,5117
15106,854,5132
15107,854,5133
15108,854,5231
15109,854,5542
15110,854,6464
15111,854,6645
15112,854,7687
15113,854,7819
15114,854,7890
15115,854,7892
15116,854,8180
15117,854,8486
15118,854,8586
15119,854,8589
15120,854,8622
15121,854,9525
15122,854,9982
15123,854,10465
15124,854,10759
15125,854,10760
15126,854,10761
15127,854,10833
15128,854,11238
15129,854,11284
15130,855,479
15131,855,1074
15132,855,1557
15133,855,2135
15134,855,2143
15135,855,2205
15136,855,2587
15137,855,2710
15138,855,2970
15139,855,4126
15140,855,4751
15141,855,4832
15142,855,5063
15143,855,5117
15144,855,5133
15145,855,5229
15146,855,6645
15147,855,6669
15148,855,7796
15149,855,7890
15150,855,8693
15151,855,9982
15152,855,10759
15153,855,10765
15154,855,11284
15155,855,11514
15156,856,2135
15157,856,6645
15158,856,10765
15159,857,2135
15160,857,2143
15161,857,2158
15162,857,4657
15163,857,5133
15164,857,5378
15165,857,6645
15166,858,2120
15167,859,4657
15168,860,9525
15169,861,2120
15170,862,468
15171,862,2135
15172,862,2143
15173,862,4748
15174,862,5133
15175,862,5985
15176,862,6653
15177,862,8180
15178,863,2135
15179,863,10922
15180,864,534
15181,864,1158
15182,864,2135
15183,864,2710
15184,864,4657
15185,864,4751
15186,864,5231
15187,864,7465
15188,864,7817
15189,864,8180
15190,865,727
15191,866,836
15192,866,1557
15193,866,2119
15194,866,2129
15195,866,2135
15196,866,2143
15197,866,2155
15198,866,2158
15199,866,2160
15200,866,2162
15201,866,2695
15202,866,2710
15203,866,3448
15204,866,4126
15205,866,6477
15206,866,6689
15207,866,7831
15208,866,8693
15209,866,9525
15210,869,472
15211,869,567
15212,869,1074
15213,869,1444
15214,869,1557
15215,869,1574
15216,869,2117
15217,869,2119
15218,869,2126
15219,869,2127
15220,869,2135
15221,869,2143
15222,869,2232
15223,869,2440
15224,869,2693
15225,869,2710
15226,869,2970
15227,869,3446
15228,869,3457
15229,869,3994
15230,869,4133
15231,869,4657
15232,869,4748
15233,869,4832
15234,869,4861
15235,869,5234
15236,869,5542
15237,869,6645
15238,869,7655
15239,869,8180
15240,869,8217
15241,869,8666
15242,869,9525
15243,869,9615
15244,869,10403
15245,869,10765
15246,869,11369
15247,870,780
15248,870,2135
15249,870,2147
15250,870,3994
15251,870,4657
15252,870,4748
15253,870,4751
15254,870,5117
15255,870,6645
15256,870,6669
15257,870,7445
15258,870,8180
15259,870,8250
15260,870,10762
15261,870,10765
15262,871,551
15263,871,727
15264,871,914
15265,871,1557
15266,871,2124
15267,871,2131
15268,871,2135
15269,871,2154
15270,871,2225
15271,871,2710
15272,871,4657
15273,871,4748
15274,871,5542
15275,871,5943
15276,871,6017
15277,871,8974
15278,871,9437
15279,871,10922
15280,872,534
15281,872,1557
15282,872,2119
15283,872,2120
15284,872,2127
15285,872,2135
15286,872,2147
15287,872,2151
15288,872,2155
15289,872,2162
15290,872,2232
15291,872,2695
15292,872,2710
15293,872,4657
15294,872,4748
15295,872,4751
15296,872,6575
15297,872,6586
15298,872,6645
15299,872,7465
15300,872,8693
15301,872,8974
15302,872,9950
15303,873,5133
15304,873,7465
15305,873,8180
15306,874,2117
15307,874,2129
15308,874,2135
15309,874,2154
15310,874,2160
15311,874,3448
15312,874,4657
15313,874,4751
15314,874,5133
15315,874,7465
15316,874,10760
15317,877,902
15318,877,1557
15319,877,2129
15320,877,2135
15321,877,2142
15322,877,2143
15323,877,2151
15324,877,2154
15325,877,2160
15326,877,2509
15327,877,2710
15328,877,2792
15329,877,3081
15330,877,5123
15331,877,6463
15332,877,6476
15333,877,7447
15334,877,7465
15335,877,8180
15336,877,8693
15337,878,1043
15338,878,2160
15339,878,7465
15340,879,1043
15341,879,2160
15342,879,7465
15343,880,1043
15344,880,2151
15345,880,2160
15346,880,3994
15347,880,7465
15348,884,534
15349,885,2472
15350,886,4751
15351,886,5063
15352,887,1557
15353,887,2151
15354,887,2154
15355,887,2160
15356,887,4519
15357,887,6044
15358,887,6679
15359,887,7465
15360,887,8180
15361,888,6466
15362,888,6645
15363,888,10927
15364,889,532
15365,889,727
15366,889,2135
15367,889,2571
15368,889,3397
15369,889,4553
15370,889,5225
15371,889,6476
15372,889,6645
15373,889,6682
15374,889,6694
15375,889,8180
15376,890,532
15377,890,727
15378,890,2120
15379,890,2135
15380,890,2143
15381,890,2158
15382,890,4657
15383,890,6645
15384,890,6681
15385,890,10761
15386,891,2135
15387,891,5133
15388,891,11369
15389,892,2135
15390,892,5133
15391,892,7445
15392,892,11369
15393,895,5927
15394,895,6017
15395,896,914
15396,896,6645
15397,897,1043
15398,897,1557
15399,897,4657
15400,897,6575
15401,897,6645
15402,897,7465
15403,897,9950
15404,898,1043
15405,898,1557
15406,898,4657
15407,898,6575
15408,898,6645
15409,898,7465
15410,898,9950
15411,901,3953
15412,901,4657
15413,901,6575
15414,901,7465
15415,901,9075
15416,901,9950
15417,902,2135
15418,902,4657
15419,902,4748
15420,902,6575
15421,902,7465
15422,902,9525
15423,902,9950
15424,903,7465
15425,904,7465
15426,905,2160
15427,905,7465
15428,906,2160
15429,906,7465
15430,907,2160
15431,907,7465
15432,908,2710
15433,908,8180
15434,909,1557
15435,909,2135
15436,909,5123
15437,910,1557
15438,910,4657
15439,910,5133
15440,910,10765
15441,911,1557
15442,911,4657
15443,911,5133
15444,911,10765
15445,912,4719
15446,912,9265
15447,913,914
15448,913,1557
15449,913,10928
15450,914,1557
15451,914,4536
15452,914,4657
15453,914,6653
15454,914,8693
15455,915,1557
15456,915,4536
15457,915,4657
15458,915,6653
15459,915,8693
15460,917,7838
15461,918,1557
15462,918,4657
15463,918,6653
15464,918,9504
15465,919,1557
15466,919,4657
15467,919,6653
15468,919,9504
15469,920,4719
15470,920,7838
15471,921,2135
15472,921,3905
15473,921,4657
15474,921,6645
15475,921,7465
15476,921,8693
15477,921,9410
15478,921,9525
15479,921,11369
15480,922,9410
15481,922,10472
15482,923,2135
15483,923,9029
15484,923,9410
15485,923,9809
15486,924,5542
15487,924,9410
15488,924,9420
15489,924,10760
15490,925,10833
15491,926,2158
15492,927,1096
15493,927,2135
15494,927,2710
15495,927,5542
15496,928,11369
15497,929,11369
15498,930,2135
15499,930,2175
15500,930,2509
15501,930,4126
15502,930,4719
15503,930,4748
15504,930,6478
15505,930,6653
15506,930,6669
15507,931,2695
15508,931,6653
15509,931,8589
15510,931,9410
15511,932,2119
15512,932,3448
15513,933,1096
15514,933,1444
15515,933,2135
15516,933,5542
15517,933,7465
15518,933,9038
15519,933,9410
15520,934,1096
15521,934,4657
15522,935,2119
15523,935,2147
15524,935,4657
15525,935,6476
15526,936,5231
15527,937,2117
15528,937,2135
15529,937,8693
15530,937,9038
15531,937,10762
15532,938,532
15533,938,551
15534,938,4657
15535,938,4827
15536,938,9809
15537,938,10761
15538,939,4657
15539,939,4827
15540,939,10761
15541,940,1080
15542,940,2139
15543,940,4827
15544,940,7465
15545,940,8625
15546,940,11544
15547,941,1557
15548,941,2710
15549,941,4126
15550,941,4657
15551,941,4827
15552,941,8180
15553,941,9525
15554,941,9803
15555,942,532
15556,942,1557
15557,942,2117
15558,942,2119
15559,942,2135
15560,942,2143
15561,942,2151
15562,942,2710
15563,942,3905
15564,942,4648
15565,942,4827
15566,942,8180
15567,942,8666
15568,942,9410
15569,942,9525
15570,942,10684
15571,943,1557
15572,943,2135
15573,943,4657
15574,943,4827
15575,943,8180
15576,944,7793
15577,944,9235
15578,945,1557
15579,945,2135
15580,945,2143
15581,945,2172
15582,945,2710
15583,945,3994
15584,945,4657
15585,945,4719
15586,945,4827
15587,945,5133
15588,945,5231
15589,945,6473
15590,945,6669
15591,945,6672
15592,945,6679
15593,945,6689
15594,945,10760
15595,946,532
15596,946,1557
15597,946,2129
15598,946,2135
15599,946,2143
15600,946,2176
15601,946,3994
15602,946,4827
15603,946,5133
15604,946,5231
15605,946,6645
15606,946,8180
15607,946,9229
15608,946,9525
15609,947,1557
15610,947,2117
15611,947,2135
15612,947,2143
15613,947,3994
15614,947,4456
15615,947,4657
15616,947,4751
15617,947,5133
15618,947,5159
15619,947,6682
15620,947,7465
15621,947,7565
15622,947,8180
15623,947,9525
15624,948,1203
15625,948,1557
15626,948,2129
15627,948,2135
15628,948,2143
15629,948,3994
15630,948,4657
15631,948,4827
15632,948,5133
15633,948,6682
15634,948,8180
15635,948,9120
15636,948,11284
15637,950,2129
15638,950,2135
15639,950,2143
15640,950,3994
15641,950,4827
15642,950,5133
15643,950,6645
15644,951,3994
15645,951,4748
15646,951,4827
15647,951,5133
15648,951,6123
15649,951,8180
15650,951,9809
15651,952,1534
15652,952,1557
15653,952,2135
15654,952,2710
15655,952,3994
15656,952,4827
15657,952,5133
15658,952,10831
15659,953,1557
15660,953,2119
15661,953,3994
15662,953,4719
15663,953,4827
15664,953,5133
15665,953,6464
15666,953,6645
15667,953,8180
15668,953,8974
15669,953,9809
15670,953,10765
15671,954,9525
15672,955,9525
15673,956,9525
15674,957,2120
15675,957,2135
15676,957,2710
15677,957,4748
15678,957,6645
15679,957,9809
15680,958,2120
15681,958,5133
15682,958,7565
15683,958,8486
15684,958,9229
15685,958,10761
15686,959,2129
15687,959,2695
15688,959,3057
15689,959,4657
15690,959,4748
15691,959,4751
15692,959,7465
15693,959,8666
15694,959,10831
15695,961,2120
15696,961,2135
15697,961,3905
15698,961,4719
15699,961,5133
15700,961,6478
15701,961,6586
15702,961,8180
15703,961,8586
15704,961,10928
15705,962,4719
15706,962,8180
15707,963,1557
15708,963,2135
15709,963,4657
15710,963,5133
15711,964,1557
15712,964,2135
15713,964,4657
15714,964,5133
15715,965,1557
15716,965,2129
15717,965,2135
15718,965,2970
15719,965,5133
15720,965,6645
15721,965,10760
15722,966,2135
15723,966,4751
15724,966,5542
15725,967,1096
15726,968,727
15727,968,780
15728,968,2129
15729,968,2135
15730,968,2162
15731,968,2710
15732,968,3031
15733,968,3446
15734,968,4950
15735,968,6468
15736,968,7465
15737,968,7557
15738,968,8180
15739,968,8486
15740,968,8693
15741,968,9982
15742,968,10927
15743,969,9524
15744,970,1129
15745,970,1203
15746,970,2120
15747,970,2135
15748,970,2143
15749,970,3980
15750,970,4748
15751,970,5133
15752,970,6669
15753,970,7445
15754,970,8666
15755,970,10929
15756,970,11148
15757,971,2143
15758,971,9525
15759,972,1048
15760,972,1444
15761,972,1557
15762,972,2114
15763,972,2117
15764,972,2124
15765,972,2127
15766,972,2135
15767,972,2136
15768,972,2143
15769,972,2149
15770,972,2710
15771,972,4657
15772,972,4751
15773,972,6476
15774,972,6584
15775,972,6645
15776,972,7465
15777,972,8180
15778,972,8250
15779,972,8666
15780,972,8693
15781,972,9525
15782,972,10765
15783,972,11128
15784,972,11578
15785,975,2119
15786,975,2124
15787,975,2143
15788,975,2158
15789,975,4126
15790,975,4657
15791,975,5542
15792,975,5935
15793,975,8666
15794,975,9038
15795,975,9074
15796,975,9120
15797,975,9525
15798,975,9585
15799,975,11472
15800,976,2118
15801,977,2710
15802,977,4657
15803,977,4751
15804,977,5862
15805,978,4657
15806,978,4751
15807,979,534
15808,979,727
15809,979,2695
15810,979,2970
15811,979,4657
15812,979,5103
15813,979,6645
15814,979,8180
15815,979,8693
15816,980,472
15817,981,2571
15818,981,4751
15819,981,6689
15820,981,8180
15821,981,10847
15822,982,4741
15823,982,6645
15824,983,2135
15825,983,5948
15826,984,9120
15827,985,9120
15828,986,9120
15829,988,7796
15830,989,3875
15831,990,8974
15832,991,1048
15833,991,4536
15834,991,10761
15835,991,11284
15836,992,1557
15837,992,2710
15838,992,3875
15839,992,4536
15840,992,8693
15841,992,9803
15842,994,1557
15843,994,2752
15844,994,8649
15845,994,9803
15846,995,4126
15847,995,7445
15848,995,8974
15849,996,4126
15850,996,7445
15851,996,8974
15852,998,9991
15853,999,6458
15854,1000,3875
15855,1001,6645
15856,1002,7850
15857,1003,2135
15858,1004,1074
15859,1005,2147
15860,1006,1557
15861,1007,531
15862,1007,2707
15863,1007,8586
15864,1008,828
15865,1008,2509
15866,1008,7796
15867,1009,780
15868,1009,2116
15869,1009,2143
15870,1009,3446
15871,1009,9585
15872,1010,1129
15873,1010,2135
15874,1010,6669
15875,1010,7465
15876,1010,9504
15877,1010,11284
15878,1011,1129
15879,1011,2135
15880,1011,6669
15881,1011,7465
15882,1011,9504
15883,1011,11284
15884,1012,2135
15885,1012,11284
15886,1013,11284
15887,1014,11284
15888,1015,480
15889,1016,2151
15890,1016,2304
15891,1016,2710
15892,1016,4657
15893,1017,480
15894,1017,532
15895,1017,2151
15896,1017,2172
15897,1017,2304
15898,1017,4657
15899,1017,6476
15900,1017,11148
15901,1018,532
15902,1018,2120
15903,1018,2695
15904,1018,2707
15905,1018,2710
15906,1018,8180
15907,1018,8974
15908,1019,11513
15909,1020,2162
15910,1020,3994
15911,1020,10927
15912,1021,2135
15913,1021,2142
15914,1021,4144
15915,1021,5234
15916,1021,6653
15917,1022,2142
15918,1022,8250
15919,1023,2710
15920,1023,8180
15921,1024,10833
15922,1025,6682
15923,1027,4657
15924,1028,2117
15925,1028,2695
15926,1028,7793
15927,1028,9803
15928,1029,1557
15929,1030,11463
15930,1031,1557
15931,1031,6478
15932,1031,6645
15933,1032,2572
15934,1033,551
15935,1033,2160
15936,1033,4748
15937,1033,5159
15938,1034,1557
15939,1034,2710
15940,1035,1557
15941,1036,5242
15942,1036,10927
15943,1037,10760
15944,1038,3448
15945,1039,1557
15946,1039,2128
15947,1039,2135
15948,1039,2142
15949,1039,2143
15950,1039,2587
15951,1039,4657
15952,1039,8666
15953,1039,11513
15954,1040,2135
15955,1040,2160
15956,1040,4536
15957,1040,6575
15958,1041,2114
15959,1041,2120
15960,1041,2151
15961,1041,3457
15962,1041,3471
15963,1041,6694
15964,1041,7796
15965,1041,8250
15966,1041,9525
15967,1042,1444
15968,1042,1557
15969,1042,2135
15970,1042,4657
15971,1042,9982
15972,1043,1044
15973,1043,1080
15974,1043,1557
15975,1043,2117
15976,1043,2129
15977,1043,2135
15978,1043,2143
15979,1043,2151
15980,1043,2158
15981,1043,2571
15982,1043,2710
15983,1043,2970
15984,1043,3994
15985,1043,4126
15986,1043,4519
15987,1043,4657
15988,1043,4832
15989,1043,5116
15990,1043,6645
15991,1043,7465
15992,1043,8486
15993,1043,8666
15994,1043,9410
15995,1043,9525
15996,1043,10465
15997,1043,10478
15998,1043,10682
15999,1043,10760
16000,1043,11369
16001,1046,694
16002,1046,914
16003,1046,1074
16004,1046,1557
16005,1046,2135
16006,1046,2143
16007,1046,6183
16008,1046,6458
16009,1046,6653
16010,1046,8486
16011,1046,9412
16012,1047,1444
16013,1047,1557
16014,1047,2116
16015,1047,2135
16016,1047,2710
16017,1047,4751
16018,1047,7465
16019,1048,2143
16020,1048,4402
16021,1048,4657
16022,1048,4748
16023,1048,8625
16024,1048,10760
16025,1049,1557
16026,1050,902
16027,1050,5937
16028,1050,8486
16029,1050,9525
16030,1050,10927
16031,1051,2135
16032,1051,10831
16033,1052,551
16034,1052,2120
16035,1052,2124
16036,1052,2135
16037,1052,2710
16038,1052,6645
16039,1052,7838
16040,1052,9265
16041,1052,9410
16042,1052,9525
16043,1052,10761
16044,1052,11282
16045,1055,5231
16046,1055,6653
16047,1055,10831
16048,1056,780
16049,1056,1557
16050,1056,2162
16051,1056,2168
16052,1056,2695
16053,1056,2710
16054,1056,3980
16055,1056,4751
16056,1056,5542
16057,1056,5937
16058,1056,6461
16059,1056,7465
16060,1056,9089
16061,1056,9265
16062,1057,2143
16063,1057,2970
16064,1057,9991
16065,1058,4832
16066,1058,8217
16067,1058,8666
16068,1059,2710
16069,1060,10763
16070,1061,551
16071,1061,2135
16072,1061,2263
16073,1061,2509
16074,1061,4657
16075,1061,5987
16076,1061,9139
16077,1062,532
16078,1062,727
16079,1062,1044
16080,1062,1074
16081,1062,1080
16082,1062,1557
16083,1062,2117
16084,1062,2119
16085,1062,2120
16086,1062,2135
16087,1062,2143
16088,1062,2158
16089,1062,2202
16090,1062,2710
16091,1062,3031
16092,1062,3446
16093,1062,3457
16094,1062,4657
16095,1062,4748
16096,1062,4751
16097,1062,5948
16098,1062,6003
16099,1062,6225
16100,1062,6476
16101,1062,8180
16102,1062,8666
16103,1062,9803
16104,1062,11513
16105,1062,11544
16106,1064,4657
16107,1064,8693
16108,1065,532
16109,1065,1557
16110,1065,2117
16111,1065,2120
16112,1065,2135
16113,1065,2143
16114,1065,2710
16115,1065,4016
16116,1065,4657
16117,1065,4751
16118,1065,6044
16119,1065,6050
16120,1065,6052
16121,1065,6645
16122,1065,9300
16123,1066,2117
16124,1066,4126
16125,1066,7465
16126,1066,10768
16127,1067,2135
16128,1067,2172
16129,1067,3980
16130,1067,4657
16131,1067,5943
16132,1067,6464
16133,1067,8250
16134,1067,8587
16135,1067,9265
16136,1068,2149
16137,1068,4022
16138,1068,6653
16139,1068,10765
16140,1069,2117
16141,1069,2710
16142,1069,5862
16143,1070,1129
16144,1070,2120
16145,1070,3030
16146,1070,4144
16147,1070,4748
16148,1070,9229
16149,1070,11238
16150,1071,2143
16151,1071,4751
16152,1071,7796
16153,1072,2710
16154,1072,4657
16155,1072,6653
16156,1073,530
16157,1073,1444
16158,1073,2123
16159,1073,2155
16160,1073,2202
16161,1073,2710
16162,1073,4657
16163,1073,6653
16164,1073,9525
16165,1074,694
16166,1074,2135
16167,1074,2136
16168,1074,5231
16169,1074,6653
16170,1075,1557
16171,1075,2118
16172,1075,2710
16173,1075,4748
16174,1075,4751
16175,1075,8974
16176,1076,2135
16177,1076,4657
16178,1077,1557
16179,1077,2117
16180,1077,2160
16181,1077,2472
16182,1077,4657
16183,1077,6017
16184,1077,6522
16185,1077,6645
16186,1078,9525
16187,1079,3471
16188,1080,2565
16189,1081,2115
16190,1082,532
16191,1082,901
16192,1082,1557
16193,1082,2120
16194,1082,2135
16195,1082,2147
16196,1082,2510
16197,1082,2710
16198,1082,5542
16199,1082,6177
16200,1082,6645
16201,1082,6653
16202,1082,7565
16203,1082,7819
16204,1082,8180
16205,1082,8281
16206,1082,9803
16207,1082,10760
16208,1083,2232
16209,1084,2116
16210,1085,10927
16211,1086,9982
16212,1087,2135
16213,1087,4657
16214,1087,4751
16215,1087,6645
16216,1087,7793
16217,1088,6653
16218,1088,9265
16219,1089,2116
16220,1089,2135
16221,1089,2710
16222,1089,4748
16223,1089,6478
16224,1089,6586
16225,1089,6653
16226,1090,2116
16227,1091,2151
16228,1091,3471
16229,1091,5231
16230,1091,9253
16231,1092,727
16232,1092,1557
16233,1092,2118
16234,1092,2135
16235,1092,2143
16236,1092,3980
16237,1092,4657
16238,1092,4748
16239,1092,6051
16240,1092,7892
16241,1092,8666
16242,1092,9525
16243,1092,9950
16244,1092,10762
16245,1093,3471
16246,1094,6645
16247,1094,7796
16248,1095,534
16249,1095,683
16250,1095,2135
16251,1095,2695
16252,1095,6478
16253,1095,6653
16254,1095,9265
16255,1098,2135
16256,1098,2142
16257,1098,2970
16258,1098,4657
16259,1098,5123
16260,1098,6476
16261,1098,9410
16262,1098,9525
16263,1099,4126
16264,1100,1557
16265,1100,6675
16266,1100,8486
16267,1100,9525
16268,1100,10833
16269,1100,11148
16270,1100,11284
16271,1101,551
16272,1101,9396
16273,1102,532
16274,1102,8180
16275,1103,1557
16276,1103,4503
16277,1103,7465
16278,1104,2135
16279,1104,2695
16280,1104,2710
16281,1104,4657
16282,1104,4751
16283,1104,6653
16284,1104,6736
16285,1104,8180
16286,1104,8693
16287,1104,9803
16288,1104,10760
16289,1105,2172
16290,1106,2970
16291,1106,4657
16292,1106,5242
16293,1106,8180
16294,1107,1557
16295,1107,2127
16296,1107,2135
16297,1107,2143
16298,1107,2160
16299,1107,2710
16300,1107,3988
16301,1107,4528
16302,1107,4657
16303,1107,6476
16304,1107,7465
16305,1107,7561
16306,1107,7565
16307,1107,7793
16308,1107,7838
16309,1107,8180
16310,1107,8693
16311,1107,8974
16312,1107,11148
16313,1109,4751
16314,1110,551
16315,1110,2117
16316,1110,2587
16317,1110,2695
16318,1110,4657
16319,1111,2117
16320,1111,2129
16321,1111,2143
16322,1111,2181
16323,1111,2710
16324,1111,4656
16325,1111,4751
16326,1111,4950
16327,1111,5103
16328,1111,6476
16329,1111,8250
16330,1111,8587
16331,1111,8974
16332,1111,9525
16333,1113,1557
16334,1113,2135
16335,1113,2160
16336,1113,2695
16337,1113,4657
16338,1113,5234
16339,1113,5943
16340,1113,6463
16341,1113,6586
16342,1113,6645
16343,1113,6653
16344,1113,6669
16345,1113,7378
16346,1113,7796
16347,1113,8180
16348,1113,8693
16349,1113,9525
16350,1113,10927
16351,1113,10928
16352,1113,11067
16353,1113,11453
16354,1114,914
16355,1114,1557
16356,1114,2129
16357,1114,2135
16358,1114,2143
16359,1114,2151
16360,1114,2159
16361,1114,2175
16362,1114,2695
16363,1114,2710
16364,1114,4657
16365,1114,6225
16366,1114,6645
16367,1114,8180
16368,1114,8693
16369,1114,8974
16370,1114,9525
16371,1114,9803
16372,1114,9806
16373,1114,10760
16374,1115,7793
16375,1115,9525
16376,1116,2574
16377,1117,1557
16378,1117,2139
16379,1117,2147
